菜系分类,商家名称,下辖区,商圈,人均消费,评分,评价人数
川湘菜,湘味馆,松江区,泗泾镇,34,76,171
川湘菜,龙虾烤鱼馆（佘山店）,松江区,佘山,34,76,68
川湘菜,枫林晚干锅香锅（松江大学城四期店）,松江区,松江大学城,15,76,11
川湘菜,湘龙楼,松江区,泗泾镇,57,74,342
川湘菜,锅事汇麻辣香锅,松江区,江学路,35,74,5
川湘菜,烤鱼缘邻家菜,松江区,九亭,50,70,5
川湘菜,吾家小馆,松江区,松江区,50,70,3
川湘菜,金艳园家常菜,松江区,松江区,35,70,3
川湘菜,老成都,松江区,松江区,25,70,1
川湘菜,湘贝小菜,松江区,佘山,45,70,2
川湘菜,川妹子酸菜鱼,松江区,松江区,30,70,1
川湘菜,百里川香,松江区,泗泾镇,40,70,2
川湘菜,湘满楼龙虾馆,松江区,松江大学城,55,70,0
川湘菜,重庆鸡公煲,松江区,九亭,50,70,0
川湘菜,川味居（麦尚城店）,松江区,九亭,50,70,0
川湘菜,川味家常菜.瑞余烤鱼堂,松江区,车墩影视城,38,70,0
川湘菜,川渔坊风味馆,松江区,鹿都国际商业广场,35,70,0
川湘菜,重庆鸡公煲村夫烤鱼（重庆火锅）,松江区,泗泾镇,28,70,0
川湘菜,陈氏烤鱼,松江区,松江区,50,70,0
川湘菜,平安小菜馆,松江区,新松江路,25,70,0
川湘菜,红闺房创意干捞,松江区,松江大学城,20,70,0
川湘菜,百味小厨（佘山店）,松江区,佘山,35,70,0
川湘菜,功夫蒸菜,松江区,松江大学城,15,70,0
川湘菜,鱼跃龙门烤全鱼（烤鱼专家）,松江区,中山中路,60,68,15
川湘菜,巫山烤全鱼,松江区,佘山,35,60,3
川湘菜,林笑麻辣香锅,松江区,松江大学城,20,60,3
川湘菜,湘遇新概念湘菜,松江区,松江区,40,60,3
川湘菜,舌趣食府,松江区,泗泾镇,26,60,2
川湘菜,毛家尚湘轩,松江区,松江区,40,60,3
川湘菜,重庆鸡公煲（佘山店）,松江区,松江区,30,60,1
川湘菜,茸腾饭店,松江区,松江区,30,60,0
川湘菜,成都菜馆（古楼公路店）,松江区,松江区,50,60,0
川湘菜,食尚极速餐厅（松江万达店）,松江区,松江万达广场,50,60,0
川湘菜,三兄弟川湘菜馆,松江区,车墩影视城,46,70,3
川湘菜,重庆鸡公煲村夫烤鱼（松江大学城店）,松江区,松江大学城,33,70,4
川湘菜,任小厨酸菜鱼,松江区,新桥,35,0,1
川湘菜,璞奕餐厅,松江区,松江区,25,0,1
川湘菜,辣么湘,松江区,鹿都国际商业广场,36,0,2
川湘菜,川府鱼香,松江区,车墩影视城,20,0,1
川湘菜,湘天下川菜馆,松江区,松江区,40,0,0
川湘菜,川豫小厨,松江区,车墩影视城,30,0,0
川湘菜,渝金香川菜馆,松江区,松江区,57,0,0
川湘菜,靓厨,松江区,九亭,30,0,0
川湘菜,田野四季有鱼,松江区,松江区,68,0,0
川湘菜,小黑御膳房,松江区,松江区,50,0,0
川湘菜,湘菜馆,松江区,松江区,47,0,0
川湘菜,川味家常菜,松江区,新桥,25,0,0
川湘菜,诸葛烤鱼（新桥镇新南街店）,松江区,新桥,45,0,0
川湘菜,川味麻辣香锅,松江区,新理想广场,25,0,0
川湘菜,青花椒砂锅鱼（开元地中海店）,松江区,松江大学城,70,0,0
川湘菜,蜀香园·十里川香（戴家浜生活广场店）,松江区,松江区,40,0,1
川湘菜,重庆鸡公煲（小昆山店）,松江区,松江区,30,0,2
川湘菜,幺妹重庆纸上烤鱼,松江区,松江区,35,0,1
川湘菜,旺池川菜（安亭店）,嘉定区,安亭镇,80,100,5623
川湘菜,济州岛焖鲜锅（中冶祥腾城市广场店）,嘉定区,南翔,57,100,6095
川湘菜,合晟记酸菜鱼,嘉定区,安亭镇,19,100,1199
川湘菜,江南公社（红石路店）,嘉定区,嘉定西/悠活城,57,100,693
川湘菜,魔锅坊麻辣香锅（财富广场店）,嘉定区,安亭镇,39,100,1227
川湘菜,一一麻辣香锅（罗宾森购物中心店）,嘉定区,罗宾森广场,51,100,1274
川湘菜,重庆鸡公煲（鹤望路店NO.0352）,嘉定区,江桥,30,100,1009
川湘菜,蜀串串,嘉定区,嘉定镇,34,100,649
川湘菜,湘府（嘉尚坊店）,嘉定区,江桥,46,100,1217
川湘菜,寻蛙记炭烧牛蛙餐厅（大融城店）,嘉定区,马陆镇,67,100,230
川湘菜,新湘缘,嘉定区,安亭镇,60,100,624
川湘菜,富轩家常菜,嘉定区,江桥,46,100,704
川湘菜,漫湘时尚餐厅（台北风情街店）,嘉定区,嘉定镇,59,100,40
川湘菜,宋哥·九菜一鱼【万达店】,嘉定区,江桥,44,100,166
川湘菜,耀园时尚·鲜椒鱼蟹煲,嘉定区,嘉定镇,44,100,61
川湘菜,辛七天麻辣香锅（乐坊店）,嘉定区,丰庄,32,100,586
川湘菜,本塘·我家酸菜鱼（南翔槎溪路店）,嘉定区,南翔,64,100,141
川湘菜,湘会天下（永盛路店）,嘉定区,嘉定镇,55,100,168
川湘菜,99°鱼香汇,嘉定区,嘉定镇,70,100,79
川湘菜,本清素·我家酸菜鱼（夜宵营业店）,嘉定区,嘉定镇,70,100,73
川湘菜,溪雨观酸菜鱼（江桥店）,嘉定区,江桥,65,100,49
川湘菜,溪雨观酸菜鱼（丰庄店）,嘉定区,丰庄,66,100,34
川湘菜,立来香龙虾烤鱼城,嘉定区,疁城新天地,49,100,24
川湘菜,聚轩辕,嘉定区,安亭新源路,20,100,20
川湘菜,我家酸菜鱼&寿州土菜馆,嘉定区,嘉定区,60,100,53
川湘菜,倪氏龙虾酸菜鱼,嘉定区,江桥,48,100,14
川湘菜,BAO饱,嘉定区,嘉定镇,53,100,80
川湘菜,人鱼传说,嘉定区,博乐广场/州桥老街,40,98,253
川湘菜,老寨子冒菜王,嘉定区,嘉定镇,24,98,30
川湘菜,麻省理功-深海烤鱼（嘉定百联店）,嘉定区,嘉定区,63,96,225
川湘菜,辣皇尚麻辣香锅,嘉定区,江桥,46,98,15
川湘菜,鱼烤场（罗宾森购物中心店）,嘉定区,罗宾森广场,81,94,887
川湘菜,烧鸡公烤鱼,嘉定区,马陆镇,56,96,42
川湘菜,国色添香,嘉定区,南翔,47,92,80
川湘菜,重庆鸡公煲巫山烤鱼,嘉定区,江桥,35,92,9
川湘菜,川湘菜馆（外冈镇店）,嘉定区,外冈镇,49,92,11
川湘菜,鱼跃门我家酸菜鱼,嘉定区,江桥万达广场,60,92,11
川湘菜,尝湘园（江桥万达店）,嘉定区,江桥,60,92,6
川湘菜,好聚饭店,嘉定区,嘉定区,35,92,0
川湘菜,一路湘随,嘉定区,江桥,58,90,91
川湘菜,两岸咖啡（安亭店）,嘉定区,安亭镇,52,90,10
川湘菜,徐辣辣的奔跑蟹,嘉定区,嘉定区,60,90,0
川湘菜,品味食光,嘉定区,嘉定区,52,90,0
川湘菜,花园鱼庄,嘉定区,丰庄,34,88,76
川湘菜,重庆鸡公煲（城中路店）,嘉定区,嘉定镇,38,88,161
川湘菜,小四川水煮鱼,嘉定区,安亭新源路,47,88,111
川湘菜,香满园土菜馆,嘉定区,嘉定镇,39,88,50
川湘菜,蜀湘园（福海路店）,嘉定区,嘉定镇,16,88,61
川湘菜,麻辣煮题,嘉定区,南翔,29,88,57
川湘菜,我家酸菜鱼.尚滋味虾蟹餐厅（南翔店）,嘉定区,南翔,60,88,15
川湘菜,洞庭土菜馆（新世界生活休闲广场店）,嘉定区,江桥,54,86,152
川湘菜,老地方家常菜（嘉定店）,嘉定区,华亭镇,61,82,253
川湘菜,徐婆私房酸菜鱼,嘉定区,丰庄,64,80,89
川湘菜,江南人民公社（黄渡店）,嘉定区,安亭黄渡镇,45,84,27
川湘菜,村夫烤鱼（德华路店）,嘉定区,南翔,35,80,204
川湘菜,湘聚湘里人家（安亭店）,嘉定区,安亭新源路,68,80,4
川湘菜,川渝川菜,嘉定区,华亭镇,40,80,19
川湘菜,毛家湘菜,嘉定区,丰庄,70,80,1
川湘菜,醉江山（马陆店）,嘉定区,马陆镇,65,78,104
川湘菜,香辣蟹（丰庄店）,嘉定区,丰庄,81,78,12
川湘菜,巫山烤鱼鸡公煲（江桥店）,嘉定区,江桥,40,76,468
川湘菜,蜀情鱼乡,嘉定区,嘉定镇仓场路,51,76,191
川湘菜,包公寨湘菜馆,嘉定区,安亭镇,46,74,65
川湘菜,岳阳楼新概念湘菜馆,嘉定区,江桥,60,76,12
川湘菜,包天下精品家常菜（安亭店）,嘉定区,安亭镇,32,74,302
川湘菜,豪味来小厨房,嘉定区,江桥,49,74,62
川湘菜,丫丫鱼庄,嘉定区,马陆镇,60,74,49
川湘菜,重庆鸡公煲村夫烤鱼,嘉定区,封浜镇,30,76,32
川湘菜,湘遇·左邻右里,嘉定区,嘉定镇,66,70,6
川湘菜,江南公社（嘉定新城店）,嘉定区,嘉定镇,49,70,2
川湘菜,黄帝煌（华润万家店）,嘉定区,嘉定镇,42,70,4
川湘菜,醉湘南,嘉定区,安亭镇,36,70,4
川湘菜,火凤凰麻辣香锅,嘉定区,南翔,33,70,3
川湘菜,十三香龙虾,嘉定区,安亭新源路,35,70,0
川湘菜,私房小厨,嘉定区,马陆镇,21,70,1
川湘菜,秦湘和,嘉定区,嘉定镇,20,70,0
川湘菜,渝旺重庆小面,嘉定区,安亭镇,15,70,0
川湘菜,毛家湘菜（安亭店）,嘉定区,安亭新源路,45,70,3
川湘菜,湘辣堂饭馆,嘉定区,丰庄,20,70,0
川湘菜,香聚饭店,嘉定区,江桥,45,70,0
川湘菜,华江香菜馆,嘉定区,江桥,30,70,0
川湘菜,四姑娘川菜馆（丰庄西路店）,嘉定区,丰庄,50,70,0
川湘菜,新食代·蜀滋味麻辣香锅,嘉定区,南翔,35,70,0
川湘菜,胡记小菜,嘉定区,江桥,48,70,0
川湘菜,湘粤阁,嘉定区,嘉定区,34,60,0
川湘菜,豫夏土家菜,嘉定区,江桥,50,60,0
川湘菜,浏阳蒸菜馆（银翔路店）,嘉定区,南翔,16,60,0
川湘菜,名·饭店,嘉定区,江桥,50,60,0
川湘菜,辣香坊麻辣香锅,嘉定区,嘉定区,42,0,0
川湘菜,重庆鸡公煲,嘉定区,嘉定区,28,0,1
川湘菜,万州烤鱼虾满楼（黄渡店）,嘉定区,安亭黄渡镇,45,0,2
川湘菜,瓦罐香沸,嘉定区,安亭镇,35,70,1
川湘菜,静欣饭店,嘉定区,安亭镇,45,0,0
川湘菜,重庆鸡公煲（村夫烤鱼）,嘉定区,嘉定区,35,0,0
川湘菜,渝沪土菜馆,嘉定区,马陆镇,40,70,0
川湘菜,阿牛嫂（江桥店）,嘉定区,江桥,15,0,0
川湘菜,重庆鸡公煲烤鱼（鹤旋路店）,嘉定区,江桥,40,0,0
川湘菜,淮扬人家,嘉定区,嘉定区,53,0,0
川湘菜,龙虾烤鱼,嘉定区,安亭镇,45,0,0
川湘菜,辣有味麻辣香锅,嘉定区,嘉定区,30,70,1
川湘菜,重庆香香鸡公煲&家常菜,嘉定区,嘉定区,30,0,0
川湘菜,蜀香源麻辣香锅,嘉定区,嘉定镇,35,0,0
川湘菜,四川家常菜,嘉定区,马陆镇,28,0,0
川湘菜,壮家香桂林干锅煲土鸡米线,嘉定区,江桥,45,0,0
川湘菜,小橙都冒菜,嘉定区,安亭镇,25,0,0
川湘菜,湘蒸味,嘉定区,嘉定镇,40,0,0
川湘菜,家湘味,嘉定区,嘉定镇仓场路,28,0,1
川湘菜,雅居饭店,嘉定区,嘉定镇,38,0,2
川湘菜,望湘园（金山万达店）,金山区,万达广场,73,100,3139
川湘菜,黄记煌三汁焖锅（金山百联店）,金山区,百联金山购物中心,86,100,3768
川湘菜,川香园麻辣香锅（卜蜂莲花店）,金山区,卫零路,41,100,2836
川湘菜,古道村落（石化店）,金山区,金山区,64,100,1158
川湘菜,麻省理功-深海烤鱼（金山百联店）,金山区,百联金山购物中心,68,100,2299
川湘菜,锅事汇麻辣香锅（卫清路店）,金山区,百联金山购物中心,30,100,510
川湘菜,我家酸菜鱼（金山万达店）,金山区,万达广场,34,100,1126
川湘菜,邻相聚,金山区,欧尚商业中心,50,100,1628
川湘菜,重庆鸡公煲（万达店）,金山区,万达广场,47,100,325
川湘菜,拿渡麻辣香锅（金山万达店）,金山区,万达广场,60,100,161
川湘菜,辣相缘麻辣香锅（万达广场店）,金山区,万达广场,34,100,208
川湘菜,川乐小镇（尚品麻辣香锅）,金山区,欧尚商业中心,50,100,57
川湘菜,鱼烤场（百联金山店）,金山区,百联金山购物中心,60,98,1048
川湘菜,重庆鸡公煲（朱泾店）,金山区,朱泾镇,27,98,602
川湘菜,动嘴吧烤肉专作店深海碳烤鱼,金山区,朱泾镇,56,96,101
川湘菜,辣道坊麻辣香锅,金山区,万达广场,40,94,52
川湘菜,爱尚炉鱼（枫泾老街店）,金山区,枫泾镇,80,92,15
川湘菜,天府川菜,金山区,易家商业中心,36,92,29
川湘菜,太扇皇烤鱼,金山区,万达广场,40,88,136
川湘菜,农家土钵菜,金山区,万达广场,40,86,157
川湘菜,新川福干锅,金山区,枫泾镇,44,84,56
川湘菜,毛湘土菜（亭林店）,金山区,亭林镇,30,82,4
川湘菜,四川汉阳烧鸡公,金山区,卫清路,30,74,9
川湘菜,湖南乡村风味,金山区,枫泾镇,45,70,3
川湘菜,小辣椒餐馆,金山区,石化,40,70,0
川湘菜,四川小炒,金山区,欧尚商业中心,30,70,0
川湘菜,欢喜福客来,金山区,石化,30,60,0
川湘菜,重庆鸡公煲巫山烤鱼,金山区,金山区,30,0,0
川湘菜,蜀乡情,金山区,卫清路,30,0,0
川湘菜,川湘阁酒楼,金山区,枫泾镇,50,0,1
川湘菜,满湘汇·岳阳楼（京华路店）,青浦区,徐泾镇,58,100,2521
川湘菜,杭记熟食,青浦区,青浦区,35,100,244
川湘菜,辣魅麻辣香锅,青浦区,徐泾镇,29,100,1989
川湘菜,重庆鸡公煲（世纪联华店）,青浦区,青浦城区,29,100,1854
川湘菜,重庆鸡公煲（青湖路店）,青浦区,青浦城区,50,100,1079
川湘菜,山城烤鱼（振泾路店）,青浦区,徐泾镇,41,100,918
川湘菜,重庆鸡公煲村夫烤鱼（桂花苑店）,青浦区,青浦城区,43,100,598
川湘菜,揽湘湖南私房菜,青浦区,重固镇,44,100,256
川湘菜,黑山林土菜坊,青浦区,华新镇,36,100,570
川湘菜,满湘汇·毛家湘味楼,青浦区,徐泾镇,49,100,246
川湘菜,云湘谣（米格天地店）,青浦区,赵巷镇,57,100,830
川湘菜,令狐冲窑烤活鱼,青浦区,华新镇,53,100,1895
川湘菜,重庆鸡公煲（凤溪店）,青浦区,华新镇,26,100,365
川湘菜,重庆鸡公煲（新凤北路店）,青浦区,华新镇,35,100,224
川湘菜,大河酸菜鱼,青浦区,青浦城区,42,100,222
川湘菜,渔之味烤鱼,青浦区,华新镇,30,100,112
川湘菜,蜀湘园酒楼,青浦区,徐泾镇,52,100,270
川湘菜,本塘我家酸菜鱼（青浦店）,青浦区,青浦城区,47,100,40
川湘菜,溪雨观酸菜鱼（虹桥宝龙城店）,青浦区,华新镇,41,100,67
川湘菜,本塘我家酸菜鱼（重固店）,青浦区,重固镇,30,100,44
川湘菜,倪氏盱眙龙虾（青浦店）,青浦区,青浦城区,76,100,45
川湘菜,傻子火锅万州烤鱼,青浦区,徐泾镇,34,100,92
川湘菜,辣友故事湘味菜馆,青浦区,青浦城区,30,100,264
川湘菜,魔法烤鱼,青浦区,青浦城区,30,100,26
川湘菜,麻辣香锅,青浦区,青浦区,30,100,28
川湘菜,徽川湘聚特色烤鱼,青浦区,赵巷镇,45,100,25
川湘菜,厨湘会,青浦区,青浦区,55,100,26
川湘菜,湘欣老饭铺,青浦区,重固镇,30,100,47
川湘菜,我家酸菜鱼,青浦区,青浦城区,30,100,24
川湘菜,食在友趣农家湘菜,青浦区,华新镇,48,100,251
川湘菜,独家记忆3D场景涮烤吧,青浦区,青浦区,38,100,13
川湘菜,鱼首领我家酸菜鱼,青浦区,华新镇,40,100,129
川湘菜,湘约食府,青浦区,重固镇,50,100,69
川湘菜,湘潮餐厅,青浦区,徐泾镇,45,100,23
川湘菜,渔人节（吾悦店）,青浦区,青浦城区,40,100,20
川湘菜,南湘阁,青浦区,华新镇,48,100,10
川湘菜,湘芙蓉（华新街店）,青浦区,华新镇,51,98,670
川湘菜,一品香,青浦区,青浦城区,45,98,102
川湘菜,辣些鱼蛙的故事（吾悦广场店）,青浦区,青浦城区,50,98,52
川湘菜,重庆鸡公煲（码头街店）,青浦区,青浦城区,30,94,22
川湘菜,江南公社（朱家角店）,青浦区,朱家角,52,92,1524
川湘菜,新川香（朱家角店）,青浦区,朱家角,30,90,127
川湘菜,双福湘菜,青浦区,赵巷镇,35,90,6
川湘菜,鱼湘阁,青浦区,青浦区,35,88,6
川湘菜,湘味居,青浦区,重固镇,56,84,608
川湘菜,常湘聚（世纪联华店）,青浦区,青浦城区,19,86,47
川湘菜,阿军我家酸菜鱼（青浦店）,青浦区,华新镇,45,84,36
川湘菜,村夫烤鱼烧鸡公（华新店）,青浦区,华新镇,49,84,62
川湘菜,谷粟香农庄,青浦区,家乐福/富绅国际,30,82,4
川湘菜,万州烤鱼虾满楼,青浦区,华新镇,33,80,73
川湘菜,巴山蜀水刘家厨,青浦区,朱家角,50,80,1
川湘菜,川湘阁,青浦区,青浦城区,50,80,0
川湘菜,老成都烤鱼,青浦区,赵巷镇,30,78,32
川湘菜,渔家小菜,青浦区,华新镇,40,78,4
川湘菜,江南公社沈巷店（沈巷店）,青浦区,青浦区,50,74,274
川湘菜,家人有约-段氏龙虾,青浦区,青浦城区,62,72,179
川湘菜,朋来缘酒家,青浦区,徐泾镇,45,70,1
川湘菜,湘聚味好,青浦区,青浦城区,36,70,1
川湘菜,松滋饭店,青浦区,青浦城区,40,70,0
川湘菜,和甸食府,青浦区,徐泾镇,55,70,0
川湘菜,姐妹饭店,青浦区,朱家角,50,70,0
川湘菜,小馋猫麻辣香锅（朱家角店）,青浦区,朱家角,26,70,0
川湘菜,皖西人民公社,青浦区,青浦区,40,66,19
川湘菜,宗正菜馆,青浦区,青浦城区,34,60,5
川湘菜,川渔食俯,青浦区,青浦城区,35,60,0
川湘菜,小川香,青浦区,青浦区,30,60,0
川湘菜,老伙计,青浦区,重固镇,45,70,6
川湘菜,隆山小菜,青浦区,青浦区,55,0,0
川湘菜,张记小菜,青浦区,青浦城区,30,0,0
川湘菜,川流不息,青浦区,青浦区,45,0,0
川湘菜,陈记酸菜鱼,青浦区,青浦城区,45,0,0
川湘菜,小山东天天有鱼,青浦区,青浦城区,50,0,0
川湘菜,鸿运家常菜,青浦区,青浦区,30,0,1
川湘菜,辣道坊麻辣香锅（朋联美食城）,青浦区,青浦区,30,0,4
川湘菜,望湘园（百联南桥购物中心店）,奉贤区,南桥百联购物中心,81,100,6849
川湘菜,鱼烤场（百联南桥购物中心店）,奉贤区,南桥百联购物中心,71,100,1143
川湘菜,湘潮（西渡店）,奉贤区,西渡镇,56,100,738
川湘菜,石锅渔庄（环城南路店）,奉贤区,环城南路,58,100,2304
川湘菜,麻省理功-深海烤鱼（奉贤宝龙）,奉贤区,奉贤区,69,100,1601
川湘菜,巫山烤鱼重庆鸡公煲（新建西路店）,奉贤区,奉贤区,44,100,1616
川湘菜,牛百碗（奉城店）,奉贤区,奉城镇,15,100,762
川湘菜,重庆鸡公煲村夫烤鱼（奉浦店）,奉贤区,奉浦,35,100,1648
川湘菜,饭菜真湘（南桥百联店）,奉贤区,南桥百联购物中心,56,100,753
川湘菜,重庆鸡公煲（百联店）,奉贤区,南桥百联购物中心,27,100,1093
川湘菜,溪雨观酸菜鱼（南桥百联店）,奉贤区,南桥百联购物中心,44,100,1263
川湘菜,重庆鸡公煲村夫烤鱼（南桥路店）,奉贤区,奉贤区,50,100,764
川湘菜,番斗虾香辣锅（奉贤苏宁广场店）,奉贤区,南桥新城区,30,100,284
川湘菜,香辣蟹（南桥店）,奉贤区,环城南路,60,100,369
川湘菜,巫山烤鱼（海思路店）,奉贤区,海湾旅游区,30,100,369
川湘菜,潇湘寨（南桥店）,奉贤区,奉浦,57,100,439
川湘菜,椒往-新川味时尚餐厅（苏宁广场店）,奉贤区,南桥新城区,65,100,474
川湘菜,重庆鸡公煲川夫烤鱼,奉贤区,环城南路,47,100,194
川湘菜,村夫烤鱼鸡公煲,奉贤区,奉浦,30,100,66
川湘菜,百味菜馆烤鱼,奉贤区,奉贤区,34,100,97
