菜系分类,商家名称,下辖区,商圈,人均消费,星级,评价人数
小吃快餐,一点香麻辣烫(东胜店),长安区,谈固,12,准四星商户,7
小吃快餐,米花香快餐,长安区,长安区,15,准四星商户,1
小吃快餐,刁四藤椒麻辣烫(冠城店),长安区,省博物馆,15,准四星商户,8
小吃快餐,麦当劳(石家庄长安广场店),长安区,中山东路,26,准四星商户,76
小吃快餐,友达面馆,长安区,建华百货,36,准四星商户,48
小吃快餐,谷连天八宝粥(建华店),长安区,建华百货,24,准四星商户,14
小吃快餐,百年李记牛汤饸饹(奥北店),长安区,长安区,15,准四星商户,11
小吃快餐,肯德基(天河店),长安区,运河桥客运站,23,准四星商户,33
小吃快餐,沙县小吃(范光胡同店),长安区,中山东路,10,准四星商户,32
小吃快餐,Hi!Salad嗨沙拉,长安区,省博物馆,28,准四星商户,19
小吃快餐,仇记黄焖鸡米饭,长安区,省博物馆,16,准四星商户,9
小吃快餐,一米空间创意寿司(北国翟营店),长安区,谈固,32,准四星商户,1
小吃快餐,郑志春成都名小吃,长安区,中山东路,12,准四星商户,10
小吃快餐,旺角土豆粉(勒泰总店),长安区,中山东路,10,准四星商户,6
小吃快餐,麻辣爆肚(谈北店),长安区,长安区,12,准四星商户,1
小吃快餐,龍袍蟹黄汤包,长安区,长安区,17,准四星商户,2
小吃快餐,松枝记,长安区,长安区,15,准四星商户,1
小吃快餐,一杆称麻辣烫,长安区,谈固,15,准四星商户,17
小吃快餐,六月雨生煎包(北国东尚店),长安区,北国东尚,10,准四星商户,2
小吃快餐,吉祥馄饨,长安区,中山东路,11,准四星商户,3
小吃快餐,OriginalFresh(先天下广场店),长安区,先天下,39,准四星商户,15
小吃快餐,永和豆浆(长安奥北公元店),长安区,中山东路,14,准四星商户,5
小吃快餐,绝味鸭脖,长安区,长安区,18,准四星商户,17
小吃快餐,尕记锅魁酸辣粉(上东店),长安区,建华百货,15,准四星商户,2
小吃快餐,西安牛羊肉泡馍,长安区,中山东路,16,准四星商户,42
小吃快餐,豪巴斯一麻三辣,长安区,运河桥客运站,17,准四星商户,5
小吃快餐,麦当劳(中山东路一店),长安区,中山东路,24,准四星商户,11
小吃快餐,晋老头(新百广场店),长安区,中山东路,16,准四星商户,59
小吃快餐,铁锅焖面,长安区,中山东路,13,准四星商户,6
小吃快餐,凤髓农家小院饭店,长安区,盛世长安,20,准四星商户,1
小吃快餐,重慶鷄公煲(奥北公元店),长安区,中山东路,18,准四星商户,4
小吃快餐,喵大大酸奶良品(荣盛店),长安区,长安区,10,准四星商户,8
小吃快餐,红星八珍烤鸡,长安区,中山东路,12,准四星商户,43
小吃快餐,食益轩腊汁肉夹馍,长安区,先天下,10,准四星商户,11
小吃快餐,金凤扒鸡(建华大街店),长安区,建华百货,40,准四星商户,71
小吃快餐,相约凡客,长安区,长安区,17,准四星商户,2
小吃快餐,半边天熏肉大饼(瑞城店),长安区,盛世长安,18,准四星商户,6
小吃快餐,面先生,长安区,建华百货,15,准四星商户,5
小吃快餐,美腩子烧汁虾米饭,长安区,盛世长安,15,准四星商户,2
小吃快餐,多客记大饭堂,长安区,中山东路,19,准四星商户,14
小吃快餐,吉东家焖锅(紫晶悦城店),长安区,盛世长安,15,准四星商户,2
小吃快餐,如意土豆粉,长安区,谈固,16,准四星商户,2
小吃快餐,板烧厨房,长安区,长安区,15,准四星商户,12
小吃快餐,大山板栗(建华百货店),长安区,长安区,10,准四星商户,8
小吃快餐,沙县小吃,长安区,中山东路,10,准四星商户,2
小吃快餐,重庆冒菜,长安区,中山东路,15,准四星商户,19
小吃快餐,泉城印象黄焖鸡米饭,长安区,谈固,18,准四星商户,24
小吃快餐,西安小吃,长安区,中山东路,18,准四星商户,3
小吃快餐,胡闯渔粉(中心线店),长安区,长安区,15,准四星商户,3
小吃快餐,爪爷炸鸡,长安区,长安区,10,准四星商户,1
小吃快餐,程记黄焖鸡米饭(桃园店),长安区,中山东路,17,准四星商户,46
小吃快餐,周大嘴(裕彤店),长安区,长安区,25,准四星商户,2
小吃快餐,沙县小吃,长安区,中山东路,10,准四星商户,5
小吃快餐,直隶安家牛肉罩饼,长安区,长安区,60,准四星商户,35
小吃快餐,周记牛腩面(先天下广场店),长安区,先天下,35,准四星商户,28
小吃快餐,白家牛肉罩火烧老店,长安区,先天下,12,准四星商户,40
小吃快餐,吉先生炸鸡(谈南路店),长安区,长安区,10,准四星商户,4
小吃快餐,鲜味养生粥,长安区,长安区,35,准四星商户,1
小吃快餐,庆丰包子铺(嘉和广场店),长安区,谈固,20,准四星商户,20
小吃快餐,乐膳王麻辣烫(裕华东路店),长安区,中山东路,35,准四星商户,40
小吃快餐,旗鼓村米线,长安区,长安区,24,准四星商户,33
小吃快餐,无极饸饹,长安区,中山东路,8,准四星商户,31
小吃快餐,麦乐炸鸡(广安大街店),长安区,中山东路,13,准四星商户,13
小吃快餐,印象丽江过桥米线,长安区,省博物馆,16,准四星商户,15
小吃快餐,KC炸鸡烤鸡,长安区,中山东路,7,准四星商户,19
小吃快餐,老河间正宗驴肉火烧(范光胡同),长安区,北国东尚,18,准四星商户,6
小吃快餐,唐山老八饺子城,长安区,中山东路,25,准四星商户,38
小吃快餐,尚品面吧,长安区,中山东路,21,准四星商户,18
小吃快餐,绝味鸭脖(中山东路一店),长安区,长安区,18,准四星商户,18
小吃快餐,杨国福麻辣烫,长安区,中山东路,13,准四星商户,7
小吃快餐,龙格格手工水饺,长安区,方北,29,准四星商户,3
小吃快餐,宽板凳羊汤馆(和平东路店),长安区,长安区,22,准四星商户,9
小吃快餐,肯德基(南三条店),长安区,中山东路,20,准四星商户,24
小吃快餐,大叔炒年糕,长安区,北国东尚,16,准四星商户,1
小吃快餐,西安肉夹馍(紫晶悦城店),长安区,盛世长安,10,准四星商户,2
小吃快餐,绝味鸭脖(谈北路店),长安区,长安区,11,准四星商户,20
小吃快餐,庄里味道,长安区,长安区,15,准四星商户,11
小吃快餐,尚橙缘面皮(先天下广场店),长安区,先天下,13,准四星商户,7
小吃快餐,河间驴肉火烧(科大店),长安区,中山东路,17,准四星商户,1
小吃快餐,麦德炸鸡(谈北店),长安区,省博物馆,13,准四星商户,2
小吃快餐,喜乐小馆,长安区,长安区,30,准四星商户,8
小吃快餐,陕西凉皮(勒泰店),长安区,勒泰中心,20,准四星商户,6
小吃快餐,鱿伊酷炸串,长安区,省博物馆,10,准四星商户,2
小吃快餐,老鸭粉丝汤(先天下广场店),长安区,中山东路,14,准四星商户,6
小吃快餐,一口香土豆粉,长安区,长安区,13,准四星商户,5
小吃快餐,速味居黄焖鸡米饭,长安区,中山东路,15,准四星商户,21
小吃快餐,顿顿香,长安区,中山东路,19,准四星商户,5
小吃快餐,辰太冒菜,长安区,长安区,14,准四星商户,7
小吃快餐,老字号江记熏肉大饼,长安区,谈固,17,准四星商户,3
小吃快餐,土豆心愿(东胜广场店),长安区,盛世长安,16,准四星商户,24
小吃快餐,夏天の鸡排店,长安区,中山东路,14,准四星商户,28
小吃快餐,煌上煌酱鸭(东胜店),长安区,建华百货,14,准四星商户,6
小吃快餐,抢手王麻辣烫(永辉店),长安区,省博物馆,12,准四星商户,5
小吃快餐,德州扒鸡,长安区,中山东路,54,准四星商户,2
小吃快餐,吉祥馄饨(谈南路店),长安区,中山东路,12,准四星商户,17
小吃快餐,马玉涛麻辣烫,长安区,先天下,18,准四星商户,5
小吃快餐,佳佳馅食粥馆,长安区,盛世长安,22,准四星商户,10
小吃快餐,郭师傅红烧肉快餐(十二中店),长安区,中山东路,15,准四星商户,4
小吃快餐,闻香临腊汁肉夹馍,长安区,北国商城,11,准四星商户,17
小吃快餐,范光胡同油炸臭豆腐,长安区,中山东路,4,准四星商户,15
小吃快餐,杨国富麻辣烫(范光胡同店),长安区,长安区,10,准四星商户,3
小吃快餐,吉祥馄饨(中山路店),长安区,中山东路,12,准四星商户,17
小吃快餐,吉祥馄饨,长安区,长安区,12,准四星商户,2
小吃快餐,霍笑林黄焖鸡米饭,长安区,长安区,16,准四星商户,1
小吃快餐,吉祥馄饨·面(半岛店),长安区,长安区,13,准四星商户,11
小吃快餐,保定驴肉火烧,长安区,谈固,15,准四星商户,3
小吃快餐,过桥米线(白佛店),长安区,白佛,10,准四星商户,9
小吃快餐,绝味鸭脖(益中店),长安区,长安区,18,准四星商户,3
小吃快餐,胡和记面庄,长安区,长安区,20,准四星商户,3
小吃快餐,闻香临腊汁肉夹馍(中山路店),长安区,中山东路,13,准四星商户,7
小吃快餐,好基鱿,长安区,长安区,15,准四星商户,1
小吃快餐,土耳其烤肉饭(图书大厦店),长安区,长安区,11,准四星商户,1
小吃快餐,李记酱骨王◎馋饼粥,长安区,中山东路,22,准四星商户,2
小吃快餐,女人星土豆粉,长安区,中山东路,10,准四星商户,8
小吃快餐,一杆称麻辣烫,长安区,运河桥客运站,11,准四星商户,11
小吃快餐,惠美饺子(裕彤店),长安区,中山东路,10,准四星商户,14
小吃快餐,新发现面,长安区,中山东路,12,准四星商户,17
小吃快餐,第一佳大鸡排(上东广场店),长安区,建华百货,10,准四星商户,1
小吃快餐,韩氏面馆,长安区,谈固,15,准四星商户,3
小吃快餐,高粱红刀削面,长安区,中山东路,10,准四星商户,7
小吃快餐,女人星土豆粉,长安区,中山东路,12,准四星商户,11
小吃快餐,周大嘴黑鸭(健康路店),长安区,省博物馆,13,准四星商户,3
小吃快餐,重庆鸡公煲(十二中店),长安区,北国东尚,24,准四星商户,11
小吃快餐,王波麻辣烫,长安区,建华百货,10,准四星商户,1
小吃快餐,盖浇饭(广和元美食广场东尚店),长安区,长安区,13,准四星商户,1
小吃快餐,程鼎记牛肉汤(石家庄跃进路店),长安区,长安区,18,准四星商户,4
小吃快餐,吉祥馄饨·面(裕彤店),长安区,方北,12,准四星商户,15
小吃快餐,萌萌哒炒酸奶(建华店),长安区,建华百货,10,准四星商户,10
小吃快餐,面小二,长安区,盛世长安,12,准四星商户,5
小吃快餐,吉祥馄饨·面(方北店),长安区,中山东路,10,准四星商户,30
小吃快餐,周记黑鸭,长安区,谈固,10,准四星商户,1
小吃快餐,中西餐厅,长安区,白佛,21,准四星商户,7
小吃快餐,一杆秤麻辣烫(广和元美食广场东...,长安区,北国东尚,10,准四星商户,1
小吃快餐,三姑水饺(怀特店),长安区,方北,10,准四星商户,3
小吃快餐,驴大厨全驴宴,长安区,谈固,50,准四星商户,6
小吃快餐,于师傅黄焖鸡米饭,长安区,白佛,16,准四星商户,1
小吃快餐,汉味黑鸭,长安区,长安区,18,准四星商户,3
小吃快餐,田老师红烧肉(广安大街店),长安区,中山东路,13,准四星商户,14
小吃快餐,湖南米粉,长安区,长安区,14,准四星商户,3
小吃快餐,半边天熏肉大饼(谈固南大街店),长安区,谈固,16,准四星商户,30
小吃快餐,盖冒儿川府冒菜馆,长安区,中山东路,20,准四星商户,28
小吃快餐,馅小馆粥铺(馅小馆粥铺),长安区,建华百货,21,准四星商户,17
小吃快餐,张亮麻辣烫(紫晶悦城店),长安区,盛世长安,10,准四星商户,6
小吃快餐,伟家牛肉罩饼,长安区,长安区,18,准四星商户,12
小吃快餐,吉祥馄饨,长安区,北国东尚,12,准四星商户,5
小吃快餐,半边天熏肉大饼,长安区,省博物馆,16,准四星商户,6
小吃快餐,河间驴肉火烧,长安区,中山东路,17,准四星商户,5
小吃快餐,九九鸭脖(王莉鸭脖),长安区,中山东路,30,准四星商户,3
小吃快餐,吉瑞汉堡,长安区,省博物馆,15,准四星商户,2
小吃快餐,章鱼烧(乐汇城店),长安区,中山东路,13,准四星商户,4
小吃快餐,徐妈锅贴,长安区,长安区,19,准四星商户,7
小吃快餐,黄焖鸡米饭,长安区,北国商城,17,准四星商户,8
小吃快餐,黄姥姥(先天下广场店),长安区,先天下,16,准四星商户,14
小吃快餐,马家食坊,长安区,长安区,10,准四星商户,2
小吃快餐,李先生,长安区,中山东路,26,准四星商户,12
小吃快餐,来味轩刀削面(白佛客运站店),长安区,中山东路,13,准四星商户,10
小吃快餐,女人星土豆粉(总店),长安区,中山东路,8,准四星商户,23
小吃快餐,刁四藤椒麻辣烫(图书大厦店),长安区,长安区,15,准四星商户,6
小吃快餐,金三顺紫菜包饭,长安区,谈固,15,准四星商户,1
小吃快餐,刁四藤椒麻辣烫(缤纷五洲店),长安区,长安区,15,准四星商户,1
小吃快餐,木桶烤肉饭,长安区,省博物馆,10,准四星商户,5
小吃快餐,巧街坊饺子馆,长安区,省博物馆,15,准四星商户,2
小吃快餐,石门百饺园(勒泰店),长安区,勒泰中心,17,准四星商户,8
小吃快餐,阳光永和豆浆(范西店),长安区,中山东路,12,准四星商户,7
小吃快餐,麦当劳(建华大街店),长安区,建华百货,23,准四星商户,3
小吃快餐,第一佳大鸡排(天河店),长安区,长安区,11,准四星商户,3
小吃快餐,游子老鸭粉丝汤,长安区,长安区,13,准四星商户,3
小吃快餐,儒子牛杂(丰收路店),长安区,长安区,15,准四星商户,1
小吃快餐,半边天熏肉大饼(建明北路店),长安区,谈固,19,准四星商户,20
小吃快餐,沙县小吃,长安区,长安区,10,准四星商户,2
小吃快餐,赞皇核桃(广安店),长安区,省博物馆,16,准四星商户,2
小吃快餐,杨记烩面王,长安区,谈固,10,准四星商户,2
小吃快餐,地道刀削面馆,长安区,谈固,11,准四星商户,2
小吃快餐,串串爱爱骨汤麻辣烫(奥北店),长安区,盛世长安,18,准四星商户,4
小吃快餐,过桥米线,长安区,中山东路,20,准四星商户,2
小吃快餐,四川麻辣烫,长安区,中山东路,10,准四星商户,7
