商家,区域,商圈,星级,服务,价格,销量
漫影美妆皮肤管理中心,晋安区,东二环泰禾广场,5.0,小气泡深层清洁套餐,68,11
菲安珂.轻医美皮肤管理中心,晋安区,建材市场/茶会,4.6,单人润肌活氧深度水疗补水套餐,118,11
纤美Spa工作室,晋安区,世欧王庄,4.7,单人专业肩颈疏通,48.8,11
明日之鑫,晋安区,五四北,4.0,单人开背套餐,88,10
F.Z海伦纹绣韩式半永久纹眉眼唇,晋安区,晋安区,5.0,单人新娘出门妆一次,168,10
济方养生理疗馆,晋安区,东区/鼓山,4.2,单人瘦身套餐,29,10
z&y;私人订制,晋安区,晋安区,4.4,单人面部护理,38,9
依甸霖中韩半永久眉眼唇培训机构,晋安区,东二环泰禾广场,5.0,单人眼线体验套餐,188,9
梦莎美妆,晋安区,晋安区,4.3,单人眉形设计,3,9
大美人纹绣韩式半永久工作室,晋安区,晋安区,4.5,无痛穿耳,1,8
爱丽丝美颜工作室,晋安区,五四北,4.5,单人单次温和净某部位毛体验套餐,39,8
尚美私人订制,晋安区,金鸡山公园,4.7,单人日常生活妆套餐,29,7
爱在这里养生会所（钱隆首府店）,晋安区,世欧王庄,4.8,三伏灸套餐,88,7
齐馨盲人推拿,晋安区,晋安区,4.1,单人足浴/推拿2选1+刮痧+拔罐套餐,80,7
爱·瑜伽生活馆,晋安区,岳峰镇,4.1,单人速造V字脸体验套餐,38,5
莎菲琳名媛美容会所,晋安区,五四北,4.6,养生汗蒸套系,138,5
中医美容美体养生,晋安区,岳峰镇,3.8,单人艾灸养身1次,38,5
月密达私人定制韩式半永久,晋安区,东二环泰禾广场,5.0,单人美容形象指导套餐,28,4
ame'爱美（家乐福店）,晋安区,福新路,4.9,生活妆单次,5,4
慕名美容美甲纹绣,晋安区,东区/鼓山,4.3,单人美容超值体验套餐,118,4
金帝商务酒店休闲中心,晋安区,金鸡山公园,3.8,单人足按/中式推拿/擦背3选1,48,4
花皇美容中心,晋安区,省图书馆/温泉路,3.5,单人超值美容套餐,68,4
尼欧美甲半永久定妆,晋安区,东二环泰禾广场,3.0,单人貂绒毛美睫一次,268,3
美雅护肤美甲半永久,晋安区,东二环泰禾广场,5.0,净肤去螨护肤,98,3
Anny纹绣美甲美睫,晋安区,晋安区,4.6,单人刮痧/拔罐二选一,18,3
栢荷婚尚造型,晋安区,世欧王庄,4.0,单人盘发,28,1
B&Y;高级私人形象管理,晋安区,世欧王庄,3.5,皮肤管理一次,128,1
STYLE美甲（鹤林店）,晋安区,晋安区,5.0,单人蓝宝石嫩肤,388,0
JL新加坡国际半永久美业会所,晋安区,建材市场/茶会,4.6,单人皮肤深层补水＋耳烛淋巴护理,68,0
寇氏瘦身养生馆（金辉东景店）,晋安区,东区/鼓山,4.0,寇氏养生馆养生纤体套餐,69,0
贝颜美容连锁中心（晋安店）,晋安区,建材市场/茶会,3.5,单人单次基础清洁加MTS护理,98,0
紫花国际瘦身连锁,晋安区,晋安区,4.4,单人拔罐,28,0
如梦专业修脚房（岳前店）,晋安区,岳峰镇,3.5,中式精油按脚套餐,39.9,0
小蚊子形象管理,晋安区,五四北,4.7,单人美肤超值套餐,689,0
申由名媛美甲纹绣美容店,晋安区,五四北,5.0,单人MTS皮肤管理,380,0
世龙世家手足健康护理连锁（仓山区卢滨路店）,仓山区,榕城广场/金山公交站,4.4,泡脚足浴+修脚护理单人套餐,9.9,26906
大拇哥CEO,仓山区,白湖亭,5.0,单人中式推拿,98,6336
康之源养生馆,仓山区,榕城广场/金山公交站,5.0,单人足浴推拿2选1,125,4031
大拇哥保健家园（戴斯店）,仓山区,学生街,5.0,单人中式推拿,98,2564
清颜堂专业祛痘连锁机构（仓山万达店）,仓山区,仓山万达广场,5.0,单人健康清痘护理2次体验套餐,10,2419
