商家,区域,商圈,星级,服务,价格,销量
成艺美业（金牛万达店）,金牛区,人民北路,4.8,常规洗剪吹一次,40,36
美加造型（绿地世纪城店）,金牛区,五块石,5.0,单人设计师精致洗剪吹套餐,28,36
babara巴巴啦美发沙龙,金牛区,金牛万达广场,4.9,单人精致剪发＋护理体验,42,35
Jane创意造型,金牛区,金牛万达广场,5.0,单人技术总监美发套餐,59,26
佳灵造型,金牛区,五块石,4.2,洗剪吹套餐,19.8,25
薇薇造型,金牛区,欢乐谷,4.0,单人明星代言品牌套餐,178,24
名爵M.J发研公社（千丝发语）,金牛区,金牛区,4.2,单人发型洗剪吹1次,28.8,22
A艺（三山造型）,金牛区,李家沱,3.5,【开业特惠 】设计师单人定制裁剪,39,19
杨一造型,金牛区,营门口,5.0,洗剪吹,48,18
太阳风（花径路店）,金牛区,五块石,3.6,单人高级精致烫染,158,13
太阳风（新大陆店）,金牛区,五块石,3.6,单人高级精致烫染,158,13
ZD造型,金牛区,五块石,3.5,单人高级精致烫染,158,13
税唐美容美发,金牛区,西南交大,3.5,洗剪吹套餐,25,12
美频道（张家巷店）,金牛区,梁家巷,4.1,单人洗剪吹+欧莱雅热烫+沙宣护理套餐,168,11
泽西沙龙,金牛区,西南交大,4.6,单人法国千百度茜丽烫染二选一套餐,168,11
三友美业（清溪西路店）,金牛区,同盛路,3.7,单人超值美发套餐,108,8
三友美业（成华店）,金牛区,人民北路,3.7,单人超值美发套餐,108,8
三友美业（营门口店）,金牛区,营门口,3.7,单人超值美发套餐,108,8
首肯造型,金牛区,五块石,3.9,单人总监组洗剪吹,39,7
阿俊美业龍卷风店,金牛区,金牛区,4.7,单人洗吹造型体验,24.8,6
佳秀造型,金牛区,梁家巷,3.0,单人烫染套餐,159,4
发都造型沙龙,金牛区,西南交大,3.6,单人烫/护二选一套餐,268,4
柏菲秀时尚机构,金牛区,金牛万达广场,4.0,专属定制修剪造型,18,4
2010美业（2010美业）,金牛区,花牌坊,3.5,套餐,48,3
coco美丽制造,金牛区,西南交大,4.6,歌秀热烫/染/顺直3选1套餐,148,3
自然风发型设计工作室,金牛区,西南交大,3.6,单人洗吹+护理套餐,39,3
卡诗（卡诗）,金牛区,蜀汉路,3.0,单人欧莱雅烫染套餐,598,2
快乐发语（北门店）,金牛区,梁家巷,3.8,单人烫+染套餐,399,2
