商家,区域,商圈,星级,服务,价格,销量
ak造型,禅城区,祖庙,5.0,单人洗剪吹套餐,35,165
八开本形象工作社,禅城区,同济,5.0,资深发型师单人洗剪吹,68,161
salon发型屋,禅城区,九鼎国际,4.9,单人沙宣烫染直套餐,148,157
鑫凯时尚造型,禅城区,印象城,4.3,单人接发一次,1,156
鑫凯时尚造型,禅城区,同济,3.9,单人接发一次,1,156
丝域美发养发馆（海景蓝湾店）,禅城区,碧桂园,4.3,单人玫瑰水润SPA养发护理,69,156
丝享美丽形象设计·美颜养生（希尔顿酒店）,禅城区,碧桂园,5.0,单人设计师洗剪吹加时尚造型,28,147
华艺,禅城区,碧桂园,4.7,单人高级洗剪吹,45,145
卡蕊美发沙龙,禅城区,东建世纪广场,5.0,高级设计师洗剪吹套餐,33,135
卡哇伊形象设计（普君店）,禅城区,普君新城,5.0,总监单人剪发套餐,49.8,117
JM吉米形象设计工作室,禅城区,祖庙,4.6,精剪技术单人洗剪吹,40,115
青春有约美容美发,禅城区,东建世纪广场,5.0,高级洗剪吹套系,40,105
精英格（鸿翔店）,禅城区,季华六路/湖景路,3.6,单人洗吹定型1次,35,100
精英格（湖景店）,禅城区,季华六路/湖景路,3.9,单人洗吹定型1次,35,100
名传造型,禅城区,祖庙,5.0,单人店长洗剪吹,26,99
艾丽丝（华远店）,禅城区,东建世纪广场,5.0,单人洗剪吹,58,99
爱简发（铂顿城店）,禅城区,祖庙,4.1,爱简发,11,99
潮村造型,禅城区,祖庙,5.0,[剪发]单人洗剪+造型,39.8,77
鼎盛造型,禅城区,九鼎国际,4.1,单人洗吹+全身按摩冲头床套餐,28,74
荣荣美容美发中心,禅城区,同济,5.0,单人洗剪吹套餐,30,71
青苹果工作室,禅城区,祖庙,4.6,星级剪发,82,70
妍理养发馆（兆阳店）,禅城区,丽日玫瑰,4.0,单人坚果油养发护理套餐,68,69
妍理养发馆（天湖郦都店）,禅城区,禅城区,4.1,单人坚果油养发护理套餐,68,69
妍理养发馆（九珑壁店）,禅城区,季华六路/湖景路,4.4,单人坚果油养发护理套餐,68,69
妍理养发馆（佛山印象城店）,禅城区,印象城,4.4,单人坚果油养发护理套餐,68,69
尼伊藤发质护理店,禅城区,恒福GO GO PARK,3.9,单人草本植物染发套餐,108,11
颐扬健发养颜（绿景路店）,禅城区,季华园,4.7,单人防脱生.发,22.8,9
颐扬健发养颜（星星华园国际店）,禅城区,季华园,4.3,单人防脱生.发,22.8,9
高进国际品牌造型店,禅城区,印象城,4.1,创意染发,118,7
安芘利发廊（湖景路店）,禅城区,季华六路/湖景路,3.7,单人高级洗剪吹,88,7
show发,禅城区,同济,5.0,单人美发COCO直发/热烫,169,6
MO卡,禅城区,祖庙,4.6,单人烫染直3选1,158,5
尚艺时尚造型秀发养疗（禅城朝安北店）,禅城区,朝安地铁站,4.9,单人威娜烫染造型套餐,499,3
领秀发型定制（东二店）,禅城区,同济,3.5,单人风格洗剪吹,59,1
领秀发型定制（铂顿城店）,禅城区,祖庙,3.0,单人风格洗剪吹,59,1
沙朗发丝社（普澜二路总店）,禅城区,同济,3.7,设计师造型,88,1
金群美发,禅城区,禅城区,3.0,单人直烫染套餐3选1,68,1
芭芘.爱丽丝,禅城区,祖庙,4.7,单人无痕接发,3,0
伊莱造型,禅城区,同济,4.3,单人烫直染套餐,189,0
创艺发型设计,禅城区,张槎,3.0,单人电/直美发套餐,199,0
佰度造型空间,禅城区,张槎,3.9,烫直2选1套餐,238,0
Mfs名发师,禅城区,禅城区,3.9,欧莱雅烫发染发直发护理,328,0
曼玛造型,禅城区,东方广场,3.5,单人曼玛造型十级受损发质救星（有停车位）,398,0
Beauty.Life形象设计,禅城区,祖庙,3.5,单人BL造型私人定制时尚颜色设计,380,0
佑米造型（万达精品店）,南海区,万达广场/金融城,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310627
欧莱雅私人定制美发连锁（佛山万达广场店）,南海区,万达广场/金融城,5.0,单人洗剪吹/护理套餐2选1,39,101034
施华蔻美发连锁（佛山万达广场店）,南海区,万达广场/金融城,5.0,单人施华蔻烫染套餐3选1,208,85651
紫尚造型（佛山百花时代广场店）,南海区,南海万科广场,5.0,【人气】单人烫染直三选一美发套餐,159,59493
美天淘日系沙龙（南海广场丝图店）,南海区,南海广场,5.0,欧莱雅烫发染发直发护理单人套餐,159,24325
摩登时尚（南海万达广场店）,南海区,万达广场/金融城,5.0,【品质优选】设计师定制裁剪,29.8,23679
可唻咿造型（万达广场店）,南海区,万达广场/金融城,4.1,单人高品质烫染套餐,268,22924
可唻咿全国连锁（信和广场店）,南海区,里水,4.5,单人高品质烫染套餐,268,22924
迪美造型（南海广场店）,南海区,南海广场,4.3,【品质特惠】单人欧莱雅烫/染5选1+护理,128,14350
迪美造型（大润发鸿大广场店）,南海区,鸿大广场,4.7,【品质特惠】单人欧莱雅烫/染5选1+护理,128,14350
夏一站天后（颐景园店）,南海区,南海区,5.0,单人精剪造型套餐,69.9,12380
夏一站天后（名艺店）,南海区,鸿大广场,5.0,单人精剪造型套餐,69.9,12380
夏一站天后（百花时代店）,南海区,南海万科广场,5.0,单人精剪造型套餐,69.9,12380
