商家,区域,商圈,星级,服务,价格,销量
头等舱（民政学院店）,雨花区,民政学院/香樟路,5.0,单人洗剪吹套餐,29.9,5677
发爵形象设计（德思勤店）,雨花区,德思勤城市广场,5.0,单人设计师洗剪吹套餐,30,5082
发爵形象设计（东塘平和堂店）,雨花区,东塘,5.0,单人设计师洗剪吹套餐,30,5082
米琳造型（民政店）,雨花区,雨花区,4.6,单人欧莱雅美奇丝系列烫/染套餐,148,4264
丝荟养发造型馆（德思勤）,雨花区,德思勤城市广场,5.0,单人精品洗剪吹,39,4207
无痕接发美发连锁（德思勤店）,雨花区,德思勤城市广场,4.5,单人全头无痕接发套餐,1299,3268
大唐造型私人定制,雨花区,雨花区,5.0,单人首席总监洗头+剪发+吹造型,19.8,3177
柏妮丝形象设计（德思勤店）,雨花区,德思勤城市广场,5.0,单人洗剪吹1次,39.9,1975
伊人色彩美发连锁（窑岭店）,雨花区,窑岭/长岭,5.0,单人洗剪吹,28,1904
M BEAUTY 你好漂亮美容美发（绿城会所）,雨花区,运达中央广场,5.0,时尚单人洗吹造型套餐,42,1563
M BEAUTY 你好漂亮美容美发（星城会所）,雨花区,雨花区,5.0,时尚单人洗吹造型套餐,42,1563
HairCode芭曲发型(德思勤城市广场店),雨花区,德思勤城市广场,5.0,单人洗剪吹1次,60,1406
上上造型（德思勤店）,雨花区,德思勤城市广场,5.0,资深设计师单人洗剪吹,45,1234
上上造型（万博汇店）,雨花区,雨花亭,5.0,资深设计师单人洗剪吹,45,1234
秀发型屋,雨花区,雨花亭,5.0,单人洗剪吹,19,1228
长沙无痕接发DAY造型（德思勤店）,雨花区,德思勤城市广场,3.5,专业无痕接发感恩特价全头套餐,980,1143
杨扬美甲（悦容香樟店）,雨花区,民政学院/香樟路,3.6,单人专业烫/染套餐,178,353
杨扬美甲（东塘店）,雨花区,东塘,3.8,单人专业烫/染套餐,178,353
绮漫造型（运达店）,雨花区,运达中央广场,4.2,单人设计师洗剪吹,45,347
时光show,雨花区,树木岭,5.0,单人总监洗剪吹,20.8,334
无界美发美甲工作室,雨花区,运达中央广场,5.0,总监设计精剪,47.9,330
瑞豪专业烫染连锁（牛角塘店）,雨花区,东塘,5.0,【长发情结】原生态无痕接发,1580,325
法兹美容美发店（御溪国际店）,雨花区,德思勤城市广场,5.0,总监洗剪吹,39,311
法兹美容美发店（宝格丽公寓店）,雨花区,德思勤城市广场,5.0,总监洗剪吹,39,311
爱尚美（林科大店）,雨花区,雨花区,4.6,欧莱雅套餐+护理+发型修剪一次,168,291
爱尚美（铁道学院店）,雨花区,雨花区,5.0,欧莱雅套餐+护理+发型修剪一次,168,291
爱尚美（雨花亭）,雨花区,雨花亭,4.9,欧莱雅套餐+护理+发型修剪一次,168,291
爱尚美甲（民政学院店）,雨花区,民政学院/香樟路,5.0,欧莱雅套餐+护理+发型修剪一次,168,291
爱尚美（树木岭店）,雨花区,树木岭,5.0,欧莱雅套餐+护理+发型修剪一次,168,291
艺美国际形象设计会所（铁道学院店）,雨花区,雨花区,4.7,单人套餐4选1,0.9,287
wow凡妮莎造型,雨花区,窑岭/长岭,4.8,单人时尚设计师洗剪吹,78,280
丝域养发馆（广济桥鸿林店）,雨花区,窑岭/长岭,4.9,丝域头部香薰spa,69,275
乐点造型（窑铃店）,雨花区,窑岭/长岭,5.0,资深设计师洗剪吹,19.9,268
娟子色彩艺术馆,雨花区,雨花亭,4.7,单人总监剪发造型,68,264
爱美.国际（井湾子店）,雨花区,井湾子,4.9,单人欧莱雅染烫套餐4选1,168,245
HOT专业接发造型,雨花区,德思勤城市广场,5.0,单人单次资深设计师洗剪吹,19.8,158
寻回Salon造型,雨花区,德思勤城市广场,5.0,单人高级设计师洗剪吹,38.8,137
